# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7484407152041951,1.4004087604384172,3.7330018383541037,5.006044003412421,45.73461135255789,0.0,-0.03593312396125483,-27.829475697082664,-6.176461087783127,-418.75346921282943
 0.7521125912603458,1.4141833748308794,3.751383266161315,5.006004431010326,45.706287540664476,0.0,-0.042865889621130665,-23.328572177983023,-7.713716765020779,-418.6567448709538
 0.755775726425673,1.427992371635634,3.769720794215075,5.005965443844595,45.6724143890019,0.0,-0.049714333350592055,-20.114923254584703,-9.247038433962805,-418.5817884787365
 0.7594301976401208,1.4418355627192818,3.788014810164499,5.00592695246846,45.63303184522351,0.0,-0.05648039508923636,-17.70525858432908,-10.77653686877893,-418.52797438090226
 0.7630760808014139,1.4557127627281143,3.8062656961038264,5.0058888702440445,45.588179027897425,0.0,-0.06316594910523257,-15.831314405393165,-12.302318901020849,-418.49449495270227
 0.7667134508973484,1.4696237894673012,3.8244738292468545,5.005851112972835,45.537894252941385,0.0,-0.06977280305055387,-14.332231991245216,-13.824486821465761,-418.4803526444051
 0.7703423821330009,1.483568464275865,3.842639582575823,5.005813598918275,45.482215060828416,0.0,-0.07630269785372987,-13.105696497350223,-15.34313782690267,-418.4843709676604
 0.7739629480530887,1.4975466123975696,3.8607633254652356,5.005776248640423,45.42117824444858,0.0,-0.08275730687879466,-12.083525161887973,-16.858363506430596,-418.50520415083497
 0.7775752216597069,1.5115580633478554,3.8788454242820376,5.00573898490774,45.3548198777563,0.0,-0.08913823589849304,-11.21853029645728,-18.370249299693157,-418.54132823509616
 0.7811792755256434,1.5256026512769219,3.8968862429633324,5.005701732653578,45.28317534499682,0.0,-0.09544702238789479,-10.477016202098165,-19.87887401923334,-418.5910576417542
 0.784775181903472,1.539680215329068,3.9148861435728106,5.005664418979557,45.20627937056313,0.0,-0.10168513540084752,-9.83427908177487,-21.384309365731983,-418.6525421742795
